Day,Date,Headcount,Time,Days Since Semester Start,Table Game Rentals That Day,Video Game Rentals That Day,Board Game Rentals That Day,Total Rentals That Day,Total Duration Of Table Game Rentals That Day,Total Duration Of Video Game Rentals That Day,Total Duration Of Board Game Rentals That Day,Total Duration of Rentals That Day,Minutes Since Opening
Wednesday,11/8/2023,2,17:30,77,35,3,2,40,1447,187,108,1742,465
Wednesday,11/8/2023,3,17:45,77,35,3,2,40,1447,187,108,1742,480
Wednesday,11/8/2023,5,18:00,77,35,3,2,40,1447,187,108,1742,495
Wednesday,11/8/2023,10,18:20,77,35,3,2,40,1447,187,108,1742,515
Wednesday,11/8/2023,9,18:40,77,35,3,2,40,1447,187,108,1742,535
Wednesday,11/8/2023,13,19:00,77,35,3,2,40,1447,187,108,1742,555
Wednesday,11/8/2023,14,19:20,77,35,3,2,40,1447,187,108,1742,575
Wednesday,11/8/2023,14,19:40,77,35,3,2,40,1447,187,108,1742,595
Wednesday,11/8/2023,11,20:00,77,35,3,2,40,1447,187,108,1742,615
Wednesday,11/8/2023,13,20:30,77,35,3,2,40,1447,187,108,1742,645
Wednesday,11/8/2023,9,21:00,77,35,3,2,40,1447,187,108,1742,675
Wednesday,11/8/2023,10,21:30,77,35,3,2,40,1447,187,108,1742,705
Thursday,11/9/2023,0,10:01,78,27,1,0,28,1052,57,0,1109,16
Thursday,11/9/2023,0,11:10,78,27,1,0,28,1052,57,0,1109,85
Thursday,11/9/2023,0,12:24,78,27,1,0,28,1052,57,0,1109,159
Thursday,11/9/2023,2,13:05,78,27,1,0,28,1052,57,0,1109,200
Thursday,11/9/2023,6,14:05,78,27,1,0,28,1052,57,0,1109,260
Thursday,11/9/2023,8,14:20,78,27,1,0,28,1052,57,0,1109,275
Thursday,11/9/2023,8,14:40,78,27,1,0,28,1052,57,0,1109,295
Thursday,11/9/2023,7,15:00,78,27,1,0,28,1052,57,0,1109,315
Thursday,11/9/2023,9,15:20,78,27,1,0,28,1052,57,0,1109,335
Thursday,11/9/2023,7,15:40,78,27,1,0,28,1052,57,0,1109,355
Thursday,11/9/2023,5,16:00,78,27,1,0,28,1052,57,0,1109,375
Thursday,11/9/2023,6,16:30,78,27,1,0,28,1052,57,0,1109,405
Thursday,11/9/2023,8,17:00,78,27,1,0,28,1052,57,0,1109,435
Thursday,11/9/2023,10,17:30,78,27,1,0,28,1052,57,0,1109,465
Thursday,11/9/2023,5,18:00,78,27,1,0,28,1052,57,0,1109,495
Thursday,11/9/2023,3,18:45,78,27,1,0,28,1052,57,0,1109,540
Thursday,11/9/2023,4,19:05,78,27,1,0,28,1052,57,0,1109,560
Thursday,11/9/2023,7,19:32,78,27,1,0,28,1052,57,0,1109,587
Thursday,11/9/2023,2,20:10,78,27,1,0,28,1052,57,0,1109,625
Thursday,11/9/2023,4,20:40,78,27,1,0,28,1052,57,0,1109,655
Thursday,11/9/2023,6,21:30,78,27,1,0,28,1052,57,0,1109,705
Friday,11/10/2023,4,12:05,79,45,8,3,56,1851,481,110,2442,140
Friday,11/10/2023,3,12:31,79,45,8,3,56,1851,481,110,2442,166
Friday,11/10/2023,9,12:45,79,45,8,3,56,1851,481,110,2442,180
Friday,11/10/2023,10,13:03,79,45,8,3,56,1851,481,110,2442,198
Friday,11/10/2023,12,13:07,79,45,8,3,56,1851,481,110,2442,202
Friday,11/10/2023,14,13:26,79,45,8,3,56,1851,481,110,2442,221
Friday,11/10/2023,12,13:33,79,45,8,3,56,1851,481,110,2442,228
Friday,11/10/2023,9,13:55,79,45,8,3,56,1851,481,110,2442,250
Friday,11/10/2023,14,14:30,79,45,8,3,56,1851,481,110,2442,285
Friday,11/10/2023,8,15:02,79,45,8,3,56,1851,481,110,2442,317
Friday,11/10/2023,8,15:33,79,45,8,3,56,1851,481,110,2442,348
Friday,11/10/2023,5,16:20,79,45,8,3,56,1851,481,110,2442,395
Friday,11/10/2023,2,16:30,79,45,8,3,56,1851,481,110,2442,405
Friday,11/10/2023,3,16:39,79,45,8,3,56,1851,481,110,2442,414
Friday,11/10/2023,0,17:10,79,45,8,3,56,1851,481,110,2442,445
Friday,11/10/2023,2,17:47,79,45,8,3,56,1851,481,110,2442,482
Friday,11/10/2023,9,18:30,79,45,8,3,56,1851,481,110,2442,525
Friday,11/10/2023,7,19:00,79,45,8,3,56,1851,481,110,2442,555
Friday,11/10/2023,13,19:40,79,45,8,3,56,1851,481,110,2442,595
Friday,11/10/2023,20,20:00,79,45,8,3,56,1851,481,110,2442,615
Friday,11/10/2023,23,20:30,79,45,8,3,56,1851,481,110,2442,645
Friday,11/10/2023,11,21:40,79,45,8,3,56,1851,481,110,2442,715
Friday,11/10/2023,10,22:20,79,45,8,3,56,1851,481,110,2442,755
Friday,11/10/2023,4,22:50,79,45,8,3,56,1851,481,110,2442,785
Friday,11/10/2023,0,23:20,79,45,8,3,56,1851,481,110,2442,815
Friday,11/10/2023,0,23:50,79,45,8,3,56,1851,481,110,2442,845
Saturday,11/11/2023,0,10:30,80,39,6,4,49,1310,318,164,1792,45
Saturday,11/11/2023,0,11:00,80,39,6,4,49,1310,318,164,1792,75
Saturday,11/11/2023,0,11:30,80,39,6,4,49,1310,318,164,1792,105
Saturday,11/11/2023,0,12:00,80,39,6,4,49,1310,318,164,1792,135
Saturday,11/11/2023,0,12:30,80,39,6,4,49,1310,318,164,1792,165
Saturday,11/11/2023,1,13:00,80,39,6,4,49,1310,318,164,1792,195
Saturday,11/11/2023,1,13:30,80,39,6,4,49,1310,318,164,1792,225
Saturday,11/11/2023,8,14:20,80,39,6,4,49,1310,318,164,1792,275
Saturday,11/11/2023,4,14:42,80,39,6,4,49,1310,318,164,1792,297
Saturday,11/11/2023,4,15:23,80,39,6,4,49,1310,318,164,1792,338
Saturday,11/11/2023,1,15:41,80,39,6,4,49,1310,318,164,1792,356
Saturday,11/11/2023,10,16:05,80,39,6,4,49,1310,318,164,1792,380
Saturday,11/11/2023,2,16:35,80,39,6,4,49,1310,318,164,1792,410
Saturday,11/11/2023,2,17:00,80,39,6,4,49,1310,318,164,1792,435
Saturday,11/11/2023,3,17:30,80,39,6,4,49,1310,318,164,1792,465
Saturday,11/11/2023,4,18:00,80,39,6,4,49,1310,318,164,1792,495
Saturday,11/11/2023,2,18:20,80,39,6,4,49,1310,318,164,1792,515
Saturday,11/11/2023,2,18:40,80,39,6,4,49,1310,318,164,1792,535
Saturday,11/11/2023,4,19:00,80,39,6,4,49,1310,318,164,1792,555
Saturday,11/11/2023,6,19:20,80,39,6,4,49,1310,318,164,1792,575
Saturday,11/11/2023,7,19:40,80,39,6,4,49,1310,318,164,1792,595
Saturday,11/11/2023,9,20:00,80,39,6,4,49,1310,318,164,1792,615
Saturday,11/11/2023,13,20:32,80,39,6,4,49,1310,318,164,1792,647
Saturday,11/11/2023,14,21:13,80,39,6,4,49,1310,318,164,1792,688
Saturday,11/11/2023,9,21:37,80,39,6,4,49,1310,318,164,1792,712
Saturday,11/11/2023,4,22:00,80,39,6,4,49,1310,318,164,1792,735
Saturday,11/11/2023,15,22:56,80,39,6,4,49,1310,318,164,1792,791
Saturday,11/11/2023,12,23:31,80,39,6,4,49,1310,318,164,1792,826
Saturday,11/11/2023,14,23:45,80,39,6,4,49,1310,318,164,1792,840
Sunday,11/12/2023,0,10:00,81,19,1,2,22,1024,62,78,1164,15
Sunday,11/12/2023,1,13:30,81,19,1,2,22,1024,62,78,1164,225
Sunday,11/12/2023,9,14:02,81,19,1,2,22,1024,62,78,1164,257
Sunday,11/12/2023,13,14:20,81,19,1,2,22,1024,62,78,1164,275
Sunday,11/12/2023,10,14:40,81,19,1,2,22,1024,62,78,1164,295
Sunday,11/12/2023,9,15:00,81,19,1,2,22,1024,62,78,1164,315
Sunday,11/12/2023,6,15:20,81,19,1,2,22,1024,62,78,1164,335
Sunday,11/12/2023,5,15:40,81,19,1,2,22,1024,62,78,1164,355
Sunday,11/12/2023,5,16:00,81,19,1,2,22,1024,62,78,1164,375
Sunday,11/12/2023,10,16:15,81,19,1,2,22,1024,62,78,1164,390
Sunday,11/12/2023,11,16:30,81,19,1,2,22,1024,62,78,1164,405
Sunday,11/12/2023,6,17:00,81,19,1,2,22,1024,62,78,1164,435
Sunday,11/12/2023,7,17:30,81,19,1,2,22,1024,62,78,1164,465
Sunday,11/12/2023,2,18:00,81,19,1,2,22,1024,62,78,1164,495
Sunday,11/12/2023,5,18:30,81,19,1,2,22,1024,62,78,1164,525
Sunday,11/12/2023,10,19:00,81,19,1,2,22,1024,62,78,1164,555
Sunday,11/12/2023,10,19:30,81,19,1,2,22,1024,62,78,1164,585
Sunday,11/12/2023,8,20:09,81,19,1,2,22,1024,62,78,1164,624
Sunday,11/12/2023,4,20:30,81,19,1,2,22,1024,62,78,1164,645
Sunday,11/12/2023,1,21:08,81,19,1,2,22,1024,62,78,1164,683
Sunday,11/12/2023,5,21:28,81,19,1,2,22,1024,62,78,1164,703
Sunday,11/12/2023,5,21:50,81,19,1,2,22,1024,62,78,1164,725
Monday,11/13/2023,3,10:59,82,28,2,0,30,1123,88,0,1211,74
Monday,11/13/2023,6,12:15,82,28,2,0,30,1123,88,0,1211,150
Monday,11/13/2023,2,12:45,82,28,2,0,30,1123,88,0,1211,180
Monday,11/13/2023,0,13:15,82,28,2,0,30,1123,88,0,1211,210
Monday,11/13/2023,0,13:45,82,28,2,0,30,1123,88,0,1211,240
Monday,11/13/2023,4,14:30,82,28,2,0,30,1123,88,0,1211,285
Monday,11/13/2023,4,15:00,82,28,2,0,30,1123,88,0,1211,315
Monday,11/13/2023,6,15:30,82,28,2,0,30,1123,88,0,1211,345
Monday,11/13/2023,8,16:11,82,28,2,0,30,1123,88,0,1211,386
Monday,11/13/2023,4,16:40,82,28,2,0,30,1123,88,0,1211,415
Monday,11/13/2023,2,17:01,82,28,2,0,30,1123,88,0,1211,436
Monday,11/13/2023,4,17:23,82,28,2,0,30,1123,88,0,1211,458
Monday,11/13/2023,8,17:42,82,28,2,0,30,1123,88,0,1211,477
Monday,11/13/2023,9,18:21,82,28,2,0,30,1123,88,0,1211,516
Monday,11/13/2023,0,18:45,82,28,2,0,30,1123,88,0,1211,540
Monday,11/13/2023,5,19:20,82,28,2,0,30,1123,88,0,1211,575
Monday,11/13/2023,3,20:00,82,28,2,0,30,1123,88,0,1211,615
Monday,11/13/2023,5,20:12,82,28,2,0,30,1123,88,0,1211,627
Monday,11/13/2023,6,20:20,82,28,2,0,30,1123,88,0,1211,635
Monday,11/13/2023,8,20:22,82,28,2,0,30,1123,88,0,1211,637
Monday,11/13/2023,10,20:28,82,28,2,0,30,1123,88,0,1211,643
Monday,11/13/2023,6,20:39,82,28,2,0,30,1123,88,0,1211,654
Monday,11/13/2023,4,20:50,82,28,2,0,30,1123,88,0,1211,665
Monday,11/13/2023,5,21:01,82,28,2,0,30,1123,88,0,1211,676
Monday,11/13/2023,3,21:07,82,28,2,0,30,1123,88,0,1211,682
Monday,11/13/2023,4,21:08,82,28,2,0,30,1123,88,0,1211,683
Monday,11/13/2023,2,21:46,82,28,2,0,30,1123,88,0,1211,721
Monday,11/13/2023,0,22:00,82,28,2,0,30,1123,88,0,1211,735
Tuesday,11/14/2023,2,10:38,83,23,1,0,24,991,97,0,1088,53
Tuesday,11/14/2023,1,11:04,83,23,1,0,24,991,97,0,1088,79
Tuesday,11/14/2023,3,11:34,83,23,1,0,24,991,97,0,1088,109
Tuesday,11/14/2023,1,12:00,83,23,1,0,24,991,97,0,1088,135
Tuesday,11/14/2023,0,12:21,83,23,1,0,24,991,97,0,1088,156
Tuesday,11/14/2023,1,12:51,83,23,1,0,24,991,97,0,1088,186
Tuesday,11/14/2023,2,13:33,83,23,1,0,24,991,97,0,1088,228
Tuesday,11/14/2023,3,13:53,83,23,1,0,24,991,97,0,1088,248
Tuesday,11/14/2023,5,14:00,83,23,1,0,24,991,97,0,1088,255
Tuesday,11/14/2023,4,14:02,83,23,1,0,24,991,97,0,1088,257
Tuesday,11/14/2023,3,14:21,83,23,1,0,24,991,97,0,1088,276
Tuesday,11/14/2023,4,14:31,83,23,1,0,24,991,97,0,1088,286
Tuesday,11/14/2023,6,14:51,83,23,1,0,24,991,97,0,1088,306
Tuesday,11/14/2023,7,14:59,83,23,1,0,24,991,97,0,1088,314
Tuesday,11/14/2023,8,15:16,83,23,1,0,24,991,97,0,1088,331
Tuesday,11/14/2023,5,15:24,83,23,1,0,24,991,97,0,1088,339
Tuesday,11/14/2023,3,15:52,83,23,1,0,24,991,97,0,1088,367
Tuesday,11/14/2023,0,16:04,83,23,1,0,24,991,97,0,1088,379
Tuesday,11/14/2023,1,16:25,83,23,1,0,24,991,97,0,1088,400
Tuesday,11/14/2023,3,16:28,83,23,1,0,24,991,97,0,1088,403
Tuesday,11/14/2023,4,16:47,83,23,1,0,24,991,97,0,1088,422
Tuesday,11/14/2023,6,17:18,83,23,1,0,24,991,97,0,1088,453
Tuesday,11/14/2023,7,17:55,83,23,1,0,24,991,97,0,1088,490
Tuesday,11/14/2023,5,19:06,83,23,1,0,24,991,97,0,1088,561
Tuesday,11/14/2023,2,19:26,83,23,1,0,24,991,97,0,1088,581
Tuesday,11/14/2023,0,19:49,83,23,1,0,24,991,97,0,1088,604
Tuesday,11/14/2023,2,20:29,83,23,1,0,24,991,97,0,1088,644
Tuesday,11/14/2023,0,21:00,83,23,1,0,24,991,97,0,1088,675
Tuesday,11/14/2023,0,21:31,83,23,1,0,24,991,97,0,1088,706
Wednesday,11/15/2023,4,12:08,84,22,0,0,22,1116,0,0,1116,143
Wednesday,11/15/2023,2,12:36,84,22,0,0,22,1116,0,0,1116,171
Wednesday,11/15/2023,2,13:00,84,22,0,0,22,1116,0,0,1116,195
Wednesday,11/15/2023,3,13:36,84,22,0,0,22,1116,0,0,1116,231
Wednesday,11/15/2023,6,13:51,84,22,0,0,22,1116,0,0,1116,246
Wednesday,11/15/2023,8,14:30,84,22,0,0,22,1116,0,0,1116,285
Wednesday,11/15/2023,9,15:00,84,22,0,0,22,1116,0,0,1116,315
Wednesday,11/15/2023,6,15:30,84,22,0,0,22,1116,0,0,1116,345
Wednesday,11/15/2023,6,16:00,84,22,0,0,22,1116,0,0,1116,375
Wednesday,11/15/2023,8,16:30,84,22,0,0,22,1116,0,0,1116,405
Wednesday,11/15/2023,6,17:00,84,22,0,0,22,1116,0,0,1116,435
Wednesday,11/15/2023,5,17:30,84,22,0,0,22,1116,0,0,1116,465
Wednesday,11/15/2023,1,18:00,84,22,0,0,22,1116,0,0,1116,495
Wednesday,11/15/2023,5,20:00,84,22,0,0,22,1116,0,0,1116,615
Wednesday,11/15/2023,0,20:35,84,22,0,0,22,1116,0,0,1116,650
Wednesday,11/15/2023,2,21:00,84,22,0,0,22,1116,0,0,1116,675
Wednesday,11/15/2023,3,21:20,84,22,0,0,22,1116,0,0,1116,695
Wednesday,11/15/2023,1,21:50,84,22,0,0,22,1116,0,0,1116,725
Thursday,11/16/2023,0,11:00,85,29,3,1,33,1452,143,36,1631,75
Thursday,11/16/2023,4,11:38,85,29,3,1,33,1452,143,36,1631,113
Thursday,11/16/2023,7,12:00,85,29,3,1,33,1452,143,36,1631,135
Thursday,11/16/2023,3,13:02,85,29,3,1,33,1452,143,36,1631,197
Thursday,11/16/2023,0,14:01,85,29,3,1,33,1452,143,36,1631,256
Thursday,11/16/2023,1,15:00,85,29,3,1,33,1452,143,36,1631,315
Thursday,11/16/2023,9,16:30,85,29,3,1,33,1452,143,36,1631,405
Thursday,11/16/2023,8,17:00,85,29,3,1,33,1452,143,36,1631,435
Thursday,11/16/2023,10,17:30,85,29,3,1,33,1452,143,36,1631,465
Thursday,11/16/2023,12,18:00,85,29,3,1,33,1452,143,36,1631,495
Thursday,11/16/2023,6,18:30,85,29,3,1,33,1452,143,36,1631,525
Thursday,11/16/2023,4,19:00,85,29,3,1,33,1452,143,36,1631,555
Thursday,11/16/2023,8,19:30,85,29,3,1,33,1452,143,36,1631,585
Thursday,11/16/2023,12,20:05,85,29,3,1,33,1452,143,36,1631,620
Thursday,11/16/2023,2,21:05,85,29,3,1,33,1452,143,36,1631,680
Thursday,11/16/2023,2,21:46,85,29,3,1,33,1452,143,36,1631,721
Friday,11/17/2023,0,10:00,86,26,2,0,28,1248,137,0,1385,15
Friday,11/17/2023,2,10:57,86,26,2,0,28,1248,137,0,1385,72
Friday,11/17/2023,3,11:28,86,26,2,0,28,1248,137,0,1385,103
Friday,11/17/2023,4,11:38,86,26,2,0,28,1248,137,0,1385,113
Friday,11/17/2023,2,11:48,86,26,2,0,28,1248,137,0,1385,123
Friday,11/17/2023,6,11:57,86,26,2,0,28,1248,137,0,1385,132
Friday,11/17/2023,5,12:22,86,26,2,0,28,1248,137,0,1385,157
Friday,11/17/2023,6,12:32,86,26,2,0,28,1248,137,0,1385,167
Friday,11/17/2023,5,12:41,86,26,2,0,28,1248,137,0,1385,176
Friday,11/17/2023,1,12:49,86,26,2,0,28,1248,137,0,1385,184
Friday,11/17/2023,3,13:05,86,26,2,0,28,1248,137,0,1385,200
Friday,11/17/2023,5,13:12,86,26,2,0,28,1248,137,0,1385,207
Friday,11/17/2023,8,13:17,86,26,2,0,28,1248,137,0,1385,212
Friday,11/17/2023,10,13:43,86,26,2,0,28,1248,137,0,1385,238
Friday,11/17/2023,6,13:51,86,26,2,0,28,1248,137,0,1385,246
Friday,11/17/2023,13,14:45,86,26,2,0,28,1248,137,0,1385,300
Friday,11/17/2023,14,15:30,86,26,2,0,28,1248,137,0,1385,345
Friday,11/17/2023,6,16:05,86,26,2,0,28,1248,137,0,1385,380
Friday,11/17/2023,9,16:09,86,26,2,0,28,1248,137,0,1385,384
Friday,11/17/2023,11,16:11,86,26,2,0,28,1248,137,0,1385,386
Friday,11/17/2023,9,16:23,86,26,2,0,28,1248,137,0,1385,398
Friday,11/17/2023,5,16:59,86,26,2,0,28,1248,137,0,1385,434
Friday,11/17/2023,3,17:11,86,26,2,0,28,1248,137,0,1385,446
Friday,11/17/2023,1,17:13,86,26,2,0,28,1248,137,0,1385,448
Friday,11/17/2023,3,17:16,86,26,2,0,28,1248,137,0,1385,451
Friday,11/17/2023,7,17:48,86,26,2,0,28,1248,137,0,1385,483
Friday,11/17/2023,5,18:30,86,26,2,0,28,1248,137,0,1385,525
Friday,11/17/2023,1,19:00,86,26,2,0,28,1248,137,0,1385,555
Friday,11/17/2023,3,19:30,86,26,2,0,28,1248,137,0,1385,585
Monday,11/27/2023,0,12:12,96,17,1,0,18,896,95,0,991,147
Monday,11/27/2023,4,12:39,96,17,1,0,18,896,95,0,991,174
Monday,11/27/2023,3,13:18,96,17,1,0,18,896,95,0,991,213
Monday,11/27/2023,2,13:49,96,17,1,0,18,896,95,0,991,244
Monday,11/27/2023,6,14:30,96,17,1,0,18,896,95,0,991,285
Monday,11/27/2023,7,15:00,96,17,1,0,18,896,95,0,991,315
Monday,11/27/2023,4,15:30,96,17,1,0,18,896,95,0,991,345
Monday,11/27/2023,3,16:00,96,17,1,0,18,896,95,0,991,375
Monday,11/27/2023,5,16:25,96,17,1,0,18,896,95,0,991,400
Monday,11/27/2023,4,16:47,96,17,1,0,18,896,95,0,991,422
Monday,11/27/2023,3,17:20,96,17,1,0,18,896,95,0,991,455
Monday,11/27/2023,6,17:50,96,17,1,0,18,896,95,0,991,485
Monday,11/27/2023,0,20:11,96,17,1,0,18,896,95,0,991,626
Monday,11/27/2023,4,20:25,96,17,1,0,18,896,95,0,991,640
Monday,11/27/2023,5,20:34,96,17,1,0,18,896,95,0,991,649
Monday,11/27/2023,3,20:35,96,17,1,0,18,896,95,0,991,650
Monday,11/27/2023,5,20:54,96,17,1,0,18,896,95,0,991,669
Monday,11/27/2023,4,21:01,96,17,1,0,18,896,95,0,991,676
Monday,11/27/2023,5,21:10,96,17,1,0,18,896,95,0,991,685
Monday,11/27/2023,0,22:00,96,17,1,0,18,896,95,0,991,735
Tuesday,11/28/2023,0,10:30,97,27,3,0,30,1318,284,0,1602,45
Tuesday,11/28/2023,1,11:00,97,27,3,0,30,1318,284,0,1602,75
Tuesday,11/28/2023,5,11:45,97,27,3,0,30,1318,284,0,1602,120
Tuesday,11/28/2023,0,12:20,97,27,3,0,30,1318,284,0,1602,155
Tuesday,11/28/2023,2,13:07,97,27,3,0,30,1318,284,0,1602,202
Tuesday,11/28/2023,10,14:00,97,27,3,0,30,1318,284,0,1602,255
Tuesday,11/28/2023,10,14:30,97,27,3,0,30,1318,284,0,1602,285
Tuesday,11/28/2023,8,15:00,97,27,3,0,30,1318,284,0,1602,315
Tuesday,11/28/2023,10,15:32,97,27,3,0,30,1318,284,0,1602,347
Tuesday,11/28/2023,15,16:00,97,27,3,0,30,1318,284,0,1602,375
Tuesday,11/28/2023,4,16:14,97,27,3,0,30,1318,284,0,1602,389
Tuesday,11/28/2023,3,16:32,97,27,3,0,30,1318,284,0,1602,407
Tuesday,11/28/2023,1,16:39,97,27,3,0,30,1318,284,0,1602,414
Tuesday,11/28/2023,8,17:17,97,27,3,0,30,1318,284,0,1602,452
Tuesday,11/28/2023,7,17:19,97,27,3,0,30,1318,284,0,1602,454
Tuesday,11/28/2023,9,17:20,97,27,3,0,30,1318,284,0,1602,455
Tuesday,11/28/2023,7,17:28,97,27,3,0,30,1318,284,0,1602,463
Tuesday,11/28/2023,9,17:47,97,27,3,0,30,1318,284,0,1602,482
Tuesday,11/28/2023,7,17:54,97,27,3,0,30,1318,284,0,1602,489
Tuesday,11/28/2023,5,17:57,97,27,3,0,30,1318,284,0,1602,492
Tuesday,11/28/2023,3,18:51,97,27,3,0,30,1318,284,0,1602,546
Tuesday,11/28/2023,3,19:15,97,27,3,0,30,1318,284,0,1602,570
Tuesday,11/28/2023,9,19:30,97,27,3,0,30,1318,284,0,1602,585
Tuesday,11/28/2023,11,20:30,97,27,3,0,30,1318,284,0,1602,645
Tuesday,11/28/2023,14,21:35,97,27,3,0,30,1318,284,0,1602,710
Wednesday,11/29/2023,4,11:34,98,13,3,0,16,699,61,0,760,109
Wednesday,11/29/2023,2,12:24,98,13,3,0,16,699,61,0,760,159
Wednesday,11/29/2023,0,12:53,98,13,3,0,16,699,61,0,760,188
Wednesday,11/29/2023,1,13:24,98,13,3,0,16,699,61,0,760,219
Wednesday,11/29/2023,5,13:46,98,13,3,0,16,699,61,0,760,241
Wednesday,11/29/2023,9,14:15,98,13,3,0,16,699,61,0,760,270
Wednesday,11/29/2023,7,14:45,98,13,3,0,16,699,61,0,760,300
Wednesday,11/29/2023,7,15:15,98,13,3,0,16,699,61,0,760,330
Wednesday,11/29/2023,8,15:45,98,13,3,0,16,699,61,0,760,360
Wednesday,11/29/2023,5,16:05,98,13,3,0,16,699,61,0,760,380
Wednesday,11/29/2023,7,16:30,98,13,3,0,16,699,61,0,760,405
Wednesday,11/29/2023,7,17:00,98,13,3,0,16,699,61,0,760,435
Wednesday,11/29/2023,11,17:30,98,13,3,0,16,699,61,0,760,465
Wednesday,11/29/2023,3,18:00,98,13,3,0,16,699,61,0,760,495
Wednesday,11/29/2023,4,19:00,98,13,3,0,16,699,61,0,760,555
Wednesday,11/29/2023,3,19:30,98,13,3,0,16,699,61,0,760,585
Wednesday,11/29/2023,3,20:00,98,13,3,0,16,699,61,0,760,615
Wednesday,11/29/2023,2,20:30,98,13,3,0,16,699,61,0,760,645
Wednesday,11/29/2023,6,21:00,98,13,3,0,16,699,61,0,760,675
Wednesday,11/29/2023,6,21:30,98,13,3,0,16,699,61,0,760,705
Thursday,11/30/2023,1,10:28,99,16,5,0,21,695,198,0,893,43
Thursday,11/30/2023,0,11:09,99,16,5,0,21,695,198,0,893,84
Thursday,11/30/2023,3,12:12,99,16,5,0,21,695,198,0,893,147
Thursday,11/30/2023,5,13:31,99,16,5,0,21,695,198,0,893,226
Thursday,11/30/2023,10,14:05,99,16,5,0,21,695,198,0,893,260
Thursday,11/30/2023,19,14:30,99,16,5,0,21,695,198,0,893,285
Thursday,11/30/2023,15,15:00,99,16,5,0,21,695,198,0,893,315
Thursday,11/30/2023,15,15:20,99,16,5,0,21,695,198,0,893,335
Thursday,11/30/2023,18,15:40,99,16,5,0,21,695,198,0,893,355
Thursday,11/30/2023,18,16:00,99,16,5,0,21,695,198,0,893,375
Thursday,11/30/2023,13,16:30,99,16,5,0,21,695,198,0,893,405
Thursday,11/30/2023,13,17:00,99,16,5,0,21,695,198,0,893,435
Thursday,11/30/2023,10,17:35,99,16,5,0,21,695,198,0,893,470
Thursday,11/30/2023,7,18:00,99,16,5,0,21,695,198,0,893,495
Thursday,11/30/2023,9,20:35,99,16,5,0,21,695,198,0,893,650
Thursday,11/30/2023,12,21:15,99,16,5,0,21,695,198,0,893,690
Friday,12/1/2023,3,12:00,100,38,3,0,41,1825,349,0,2174,135
Friday,12/1/2023,8,13:00,100,38,3,0,41,1825,349,0,2174,195
Friday,12/1/2023,20,14:30,100,38,3,0,41,1825,349,0,2174,285
Friday,12/1/2023,8,15:35,100,38,3,0,41,1825,349,0,2174,350
Friday,12/1/2023,10,15:56,100,38,3,0,41,1825,349,0,2174,371
Friday,12/1/2023,9,18:00,100,38,3,0,41,1825,349,0,2174,495
Friday,12/1/2023,9,18:30,100,38,3,0,41,1825,349,0,2174,525
Friday,12/1/2023,7,19:00,100,38,3,0,41,1825,349,0,2174,555
Friday,12/1/2023,11,22:22,100,38,3,0,41,1825,349,0,2174,757
Friday,12/1/2023,9,23:02,100,38,3,0,41,1825,349,0,2174,797
Friday,12/1/2023,0,23:35,100,38,3,0,41,1825,349,0,2174,830
Saturday,12/2/2023,0,10:30,101,28,10,1,39,1867,524,150,2541,45
Saturday,12/2/2023,0,11:00,101,28,10,1,39,1867,524,150,2541,75
Saturday,12/2/2023,2,11:30,101,28,10,1,39,1867,524,150,2541,105
Saturday,12/2/2023,14,11:40,101,28,10,1,39,1867,524,150,2541,115
Saturday,12/2/2023,25,12:30,101,28,10,1,39,1867,524,150,2541,165
Saturday,12/2/2023,25,13:00,101,28,10,1,39,1867,524,150,2541,195
Saturday,12/2/2023,25,13:30,101,28,10,1,39,1867,524,150,2541,225
Saturday,12/2/2023,25,14:01,101,28,10,1,39,1867,524,150,2541,256
Saturday,12/2/2023,25,14:51,101,28,10,1,39,1867,524,150,2541,306
Saturday,12/2/2023,25,15:23,101,28,10,1,39,1867,524,150,2541,338
Saturday,12/2/2023,13,16:00,101,28,10,1,39,1867,524,150,2541,375
Saturday,12/2/2023,9,16:30,101,28,10,1,39,1867,524,150,2541,405
Saturday,12/2/2023,12,17:00,101,28,10,1,39,1867,524,150,2541,435
Saturday,12/2/2023,10,17:30,101,28,10,1,39,1867,524,150,2541,465
Saturday,12/2/2023,9,18:15,101,28,10,1,39,1867,524,150,2541,510
Saturday,12/2/2023,14,18:40,101,28,10,1,39,1867,524,150,2541,535
Saturday,12/2/2023,8,19:00,101,28,10,1,39,1867,524,150,2541,555
Saturday,12/2/2023,12,19:40,101,28,10,1,39,1867,524,150,2541,595
Saturday,12/2/2023,12,20:20,101,28,10,1,39,1867,524,150,2541,635
Saturday,12/2/2023,8,20:40,101,28,10,1,39,1867,524,150,2541,655
Saturday,12/2/2023,8,21:00,101,28,10,1,39,1867,524,150,2541,675
Saturday,12/2/2023,8,21:20,101,28,10,1,39,1867,524,150,2541,695
Saturday,12/2/2023,5,21:40,101,28,10,1,39,1867,524,150,2541,715
Saturday,12/2/2023,6,22:00,101,28,10,1,39,1867,524,150,2541,735
Saturday,12/2/2023,10,22:20,101,28,10,1,39,1867,524,150,2541,755
Saturday,12/2/2023,10,22:40,101,28,10,1,39,1867,524,150,2541,775
Saturday,12/2/2023,11,23:00,101,28,10,1,39,1867,524,150,2541,795
Saturday,12/2/2023,7,23:20,101,28,10,1,39,1867,524,150,2541,815
